transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons,region_grch38,region_grch38_length,region_grch38_clipped
ENST00000245541,ENSG00000125447,GGA3,0.5277659485410001,0.718,0.46662,0.1592999999999999,0.8000051445774421,chr17:75259806-75263804,3999,chr17:75261306-75262304
ENST00000380167,ENSG00000205464,ATP6AP1L,0.5277352011020353,0.974,0.42569,0.1176249999999999,0.6921813726841006,chr5:82277463-82281461,3999,chr5:82278963-82279961
ENST00000512478,ENSG00000198856,OSTC,0.5277273987381303,1.041,0.45505,0.11255,0.4599362674820369,chr4:108648648-108652646,3999,chr4:108650148-108651146
ENST00000471115,ENSG00000162642,C1orf52,0.527706825599546,1.082,0.41914,0.2201500000000001,0.7910746812386158,chr1:85257644-85261642,3999,chr1:85259144-85260142
ENST00000367214,ENSG00000058673,ZC3H11A,0.527668082253288,0.184,0.071131,0.3186249999999997,0.7361282367447596,chr1:203793672-203797670,3999,chr1:203795172-203796170
ENST00000359154,ENSG00000198373,WWP2,0.5276331510600629,0.378,0.23791,0.12935,0.8290681404025134,chr16:69760307-69764305,3999,chr16:69761807-69762805
ENST00000282892,ENSG00000152944,MED21,0.5275799353020395,1.087,0.47517,0.0394249999999999,0.9355955628160316,chr12:27020551-27024549,3999,chr12:27022051-27023049
ENST00000382108,ENSG00000182957,SPATA13,0.5275356135025844,0.485,0.31025,0.0328999999999999,0.8310367324112351,chr13:24158723-24162721,3999,chr13:24160223-24161221
ENST00000356467,ENSG00000054965,FAM168A,0.527533173720732,0.243,0.0,0.2347,0.9449916465431524,chr11:73596185-73600183,3999,chr11:73597685-73598683
ENST00000369130,ENSG00000136631,VPS45,0.5275243592130577,0.656,0.42605,0.15275,0.935960303561004,chr1:150065370-150069311,3942,chr1:150066870-150067811
ENST00000367808,ENSG00000117475,BLZF1,0.5275066097213749,0.999,0.62816,0.0525249999999999,0.8253532834580217,chr1:169365971-169369969,3999,chr1:169367471-169368469
ENST00000263991,ENSG00000115504,EHBP1,0.5274091987882452,0.339,0.22042,0.3751499999999997,0.9373588812590526,chr2:62703867-62707865,3999,chr2:62705367-62706365
ENST00000327925,ENSG00000205212,CCDC144NL,0.5273566249176005,1.951,1.664,0.1124749999999999,0.5974052030916431,chr17:20894142-20898140,3999,chr17:20895642-20896640
ENST00000395850,ENSG00000085063,CD59,0.527272394884688,0.974,0.0,0.024125,0.4676952923474337,chr11:33734441-33738439,3999,chr11:33735941-33736939
ENST00000507955,ENSG00000183258,DDX41,0.5271481286241434,0.723,0.48784,0.15745,0.8903449450712131,chr5:177515471-177519469,3999,chr5:177516971-177517969
ENST00000315758,ENSG00000146701,MDH2,0.5271328453840295,0.81,0.41043,0.0668,0.8920970376324896,chr7:76046068-76050066,3999,chr7:76047568-76048566
ENST00000248306,ENSG00000127720,METTL25,0.5271163511211737,1.052,0.74222,0.098075,0.9528869493538372,chr12:82356498-82360496,3999,chr12:82357998-82358996
ENST00000557185,ENSG00000100612,DHRS7,0.5271025420343687,1.538,1.0286,0.0505249999999999,0.6217732224374859,chr14:60163495-60167493,3999,chr14:60164995-60165993
ENST00000273359,ENSG00000144827,ABHD10,0.5270771230959339,1.163,0.68554,0.0344499999999999,0.9131602627651344,chr3:111977036-111981034,3999,chr3:111978536-111979534
ENST00000216479,ENSG00000100591,AHSA1,0.5269928855960444,0.153,0.0,0.1815250000000001,0.8928232505240025,chr14:77456031-77460029,3999,chr14:77457531-77458529
ENST00000338305,ENSG00000156564,LRFN2,0.526948716703244,0.744,0.37715,0.20655,0.6421095554618652,chr6:40585467-40589465,3999,chr6:40586967-40587965
ENST00000300026,ENSG00000166794,PPIB,0.5269248858817307,1.623,0.89066,0.1058499999999999,0.8667165692850564,chr15:64161207-64165205,3999,chr15:64162707-64163705
ENST00000342144,ENSG00000187581,COX8C,0.526914015160069,1.868,0.80559,0.0630999999999999,0.1149042725560434,chr14:93345192-93349190,3999,chr14:93346692-93347690
ENST00000296597,ENSG00000164182,NDUFAF2,0.5269102325479281,1.48,0.82692,0.0888,0.8621188784479294,chr5:60943130-60947128,3999,chr5:60944630-60945628
ENST00000321169,ENSG00000131373,HACL1,0.5268988624388662,1.027,0.71902,0.0937999999999999,0.8699425170575157,chr3:15599833-15603831,3999,chr3:15601333-15602331
ENST00000368842,ENSG00000107902,LHPP,0.5268766988779922,1.526,0.92846,0.0811749999999999,0.790663192045968,chr10:124459836-124463834,3999,chr10:124461336-124462334
ENST00000398844,ENSG00000113615,SEC24A,0.5268739186247697,0.548,0.38348,0.147375,0.8921134386044764,chr5:134646790-134650788,3999,chr5:134648290-134649288
ENST00000551108,ENSG00000257599,OVCH1-AS1,0.5268735089183701,0.932,0.19692,0.1163249999999999,0.9880917272962728,chr12:29387295-29391293,3999,chr12:29388795-29389793
ENST00000298317,ENSG00000165526,RPUSD4,0.5268727226037253,1.18,0.72848,0.105325,0.7629947383560765,chr11:126209694-126213692,3999,chr11:126211194-126212192
ENST00000311506,ENSG00000087995,METTL2A,0.5268653882665654,1.359,0.9357,0.0918749999999999,0.7139256434000459,chr17:62421868-62425866,3999,chr17:62423368-62424366
ENST00000599531,ENSG00000204851,PNMAL2,0.5268386548588417,,,0.05355,0.2273333333333333,chr19:46494500-46498498,3999,chr19:46496000-46496998
ENST00000528577,ENSG00000118515,SGK1,0.5268382163652713,0.673,0.39701,0.2312749999999999,0.9542258524714892,chr6:134175907-134179905,3999,chr6:134177407-134178405
ENST00000370298,ENSG00000143033,MTF2,0.5268299107681839,0.196,0.062295,0.277825,0.9941638608305274,chr1:93077239-93081237,3999,chr1:93078739-93079737
ENST00000309971,ENSG00000119392,GLE1,0.5267699205947022,0.771,0.5444,0.072875,0.8707551033237668,chr9:128502701-128506699,3999,chr9:128504201-128505199
ENST00000367811,ENSG00000143156,NME7,0.5267583733955289,0.918,0.56685,0.0525249999999999,0.8950486295313882,chr1:169365969-169369967,3999,chr1:169367469-169368467
ENST00000350028,ENSG00000100347,SAMM50,0.5267090745978491,0.867,0.57801,0.159225,0.8200212128449063,chr22:43953422-43957420,3999,chr22:43954922-43955920
ENST00000564079,ENSG00000137822,TUBGCP4,0.5266765547608075,0.708,0.49199,0.1894000000000001,0.9384040047561016,chr15:43369116-43373114,3999,chr15:43370616-43371614
ENST00000295373,ENSG00000163214,DHX57,0.5266628605317082,0.673,0.51161,0.064425,0.86647489422319,chr2:38873909-38877908,4000,chr2:38875409-38876408
ENST00000368605,ENSG00000188820,FAM26F,0.5266322932345542,1.801,0.86689,0.0856749999999999,0.4135793353887222,chr6:116459394-116463392,3999,chr6:116460894-116461892
ENST00000397609,ENSG00000171262,FAM98B,0.5266075388026608,0.681,0.36277,0.0853749999999999,0.727283794268329,chr15:38452128-38456126,3999,chr15:38453628-38454626
ENST00000341259,ENSG00000111252,SH2B3,0.5265852409858846,0.851,0.50186,0.197275,0.7288329118683189,chr12:111403949-111407947,3999,chr12:111405449-111406447
ENST00000392056,ENSG00000153820,SPHKAP,0.526575998080923,0.31,0.19126,0.03055,0.9142217655335624,chr2:228179647-228183645,3999,chr2:228181147-228182145
ENST00000306324,ENSG00000170166,HOXD4,0.5265418888507908,1.098,0.52225,0.5323499999999997,0.8765178575408287,chr2:176149223-176153221,3999,chr2:176150723-176151721
ENST00000368685,ENSG00000143553,SNAPIN,0.5264601041952289,1.44,0.69367,0.1513999999999999,0.8642335766423356,chr1:153656655-153660653,3999,chr1:153658155-153659153
ENST00000440232,ENSG00000062822,POLD1,0.526446807438543,0.53,0.36504,0.0920749999999999,0.838799671831206,chr19:50382340-50386338,3999,chr19:50383840-50384838
ENST00000392818,ENSG00000164897,TMUB1,0.5264459316098876,1.015,0.32309,0.195975,0.5607611577478756,chr7:151081093-151085091,3999,chr7:151082593-151083591
ENST00000394456,ENSG00000125651,GTF2F1,0.5264258820248222,0.664,0.40118,0.078425,0.7151172447491062,chr19:6391462-6395460,3999,chr19:6392962-6393960
ENST00000371933,ENSG00000159658,EFCAB14,0.5263499009165952,0.947,0.61472,0.1908750000000001,0.879502688172043,chr1:46717066-46721064,3999,chr1:46718566-46719564
ENST00000523898,ENSG00000104626,ERI1,0.5263399634789582,1.02,0.58439,0.0836999999999999,0.6468226561624767,chr8:9000148-9004146,3999,chr8:9001648-9002646
ENST00000334418,ENSG00000186166,CCDC84,0.5262869360232444,1.193,0.82835,0.1478499999999999,0.8050749892362987,chr11:118996143-119000141,3999,chr11:118997643-118998641
ENST00000281171,ENSG00000151490,PTPRO,0.5262836137078275,0.467,0.32417,0.118625,0.9073135386110848,chr12:15320398-15324396,3999,chr12:15321898-15322896
ENST00000298852,ENSG00000165916,PSMC3,0.5262636184228312,0.334,0.1291,,0.9373232812656402,chr11:47424439-47428437,3999,chr11:47425939-47426937
ENST00000245046,ENSG00000125037,EMC3,0.5262037508760097,0.543,0.23717,0.1171749999999999,0.8580768353498079,chr3:9985122-9989120,3999,chr3:9986622-9987620
ENST00000409573,ENSG00000144161,ZC3H8,0.5261382623632724,0.432,0.13727,0.05495,0.7654822156978552,chr2:112253113-112257111,3999,chr2:112254613-112255611
ENST00000318059,ENSG00000217930,PAM16,0.5261292188287094,0.845,0.26845,0.0317,0.8688361197475999,chr16:4349374-4353372,3999,chr16:4350874-4351872
ENST00000380698,ENSG00000170542,SERPINB9,0.5261067404377486,0.88,0.41855,0.01655,0.4039404566943734,chr6:2901282-2905280,3999,chr6:2902782-2903780
ENST00000417663,ENSG00000176731,C8orf59,0.52609736632083,1.818,0.90103,0.0471249999999999,0.5856862040540255,chr8:85218376-85222374,3999,chr8:85219876-85220874
ENST00000307641,ENSG00000168256,NKIRAS2,0.5260888655071615,1.019,0.48472,0.199025,0.8847498693834901,chr17:42015021-42019019,3999,chr17:42016521-42017519
ENST00000339618,ENSG00000072210,ALDH3A2,0.5259756848954811,0.817,0.50451,0.066325,0.6803861710560919,chr17:19646752-19650750,3999,chr17:19648252-19649250
ENST00000250101,ENSG00000129235,TXNDC17,0.525936239104166,1.191,0.46281,0.12235,0.9521211983078016,chr17:6638759-6642757,3999,chr17:6640259-6641257
ENST00000431078,ENSG00000155052,CNTNAP5,0.5259209417078509,0.288,0.17751,0.15755,0.836974485096702,chr2:124023288-124027286,3999,chr2:124024788-124025786
ENST00000351870,ENSG00000127989,MTERF,0.5258796532381438,1.235,0.74656,0.0356499999999999,0.9644387704270436,chr7:91878722-91882720,3999,chr7:91880222-91881220
ENST00000377075,ENSG00000158158,CNNM4,0.525875541692892,0.951,0.60825,0.3405999999999999,0.7561236210685194,chr2:96758903-96762901,3999,chr2:96760403-96761401
ENST00000354258,ENSG00000168394,TAP1,0.5258692166484387,0.66,0.42834,0.137925,0.6849571121233861,chr6:32851980-32855978,3999,chr6:32853480-32854478
ENST00000389005,ENSG00000074356,C17orf85,0.5258239981809332,0.235,0.090851,0.11295,0.8696935714109135,chr17:3844253-3848251,3999,chr17:3845753-3846751
ENST00000427980,ENSG00000224470,ATXN1L,0.5257971747432725,0.239,0.050308,0.1589750000000001,0.2436619718309858,chr16:71843992-71847990,3999,chr16:71845492-71846490
ENST00000426194,ENSG00000228835,AC012123.1,0.5257596974859586,1.366,0.44488,0.4685249999999999,0.8051103058629941,chr18:32767796-32771794,3999,chr18:32769296-32770294
ENST00000561981,ENSG00000260230,FRRS1L,0.525707291929777,1.013,0.48192,0.1047000000000001,0.9341602627277988,chr9:109165293-109169291,3999,chr9:109166793-109167791
ENST00000309328,ENSG00000173465,SSSCA1,0.5256164135388214,1.728,1.0636,0.1938749999999999,0.6756168648812971,chr11:65568431-65572429,3999,chr11:65569931-65570929
ENST00000434758,ENSG00000137691,C11orf70,0.5256069117308892,1.174,0.70955,0.0631999999999999,0.913857657877591,chr11:102045444-102049442,3999,chr11:102046944-102047942
ENST00000373477,ENSG00000134684,YARS,0.5254200504860136,0.644,0.37964,0.1751000000000001,0.9137996219281664,chr1:32816155-32820153,3999,chr1:32817655-32818653
ENST00000249501,ENSG00000128710,HOXD10,0.5253489450100435,0.789,0.34499,0.6295999999999996,0.2447877129762986,chr2:176114580-176118578,3999,chr2:176116080-176117078
ENST00000330133,ENSG00000183617,MRPL54,0.5253007346705989,1.478,0.5904,0.0401499999999999,0.7782114702530795,chr19:3760665-3764663,3999,chr19:3762165-3763163
ENST00000443444,ENSG00000170160,CCDC144A,0.525288635161508,0.779,0.5684,0.09675,0.4250677753375494,chr17:16688262-16692260,3999,chr17:16689762-16690760
ENST00000536262,ENSG00000256870,SLC5A8,0.5252100840336135,1.221,0.88027,0.0875500000000001,0.8502779274471081,chr12:101208409-101212407,3999,chr12:101209909-101210907
ENST00000381685,ENSG00000115761,NOL10,0.5252100840336135,0.435,0.26288,0.0695249999999999,0.8920920617302043,chr2:10687969-10691967,3999,chr2:10689469-10690467
ENST00000265038,ENSG00000049167,ERCC8,0.5251845440133824,1.333,0.94061,0.0886,0.942360213534426,chr5:60943053-60947051,3999,chr5:60944553-60945551
ENST00000547610,ENSG00000167548,KMT2D,0.5250760054770359,0.517,0.0,0.6236000000000009,0.967738317639372,chr12:49057776-49061774,3999,chr12:49059276-49060274
ENST00000306675,ENSG00000170214,ADRA1B,0.5250112502410766,0.801,0.30981,0.4016749999999996,0.9170418657842806,chr5:159914784-159918782,3999,chr5:159916284-159917282
ENST00000339282,ENSG00000249709,ZNF564,0.5249487354750513,1.056,0.22392,0.0229499999999999,0.5771064694188958,chr19:12549531-12553529,3999,chr19:12551031-12552029
ENST00000287139,ENSG00000156574,NODAL,0.5248892394740432,0.302,0.063632,0.0715499999999999,0.6099600369365246,chr10:70439669-70443667,3999,chr10:70441169-70442167
ENST00000376442,ENSG00000204560,DHX16,0.5248352810134229,0.657,0.48683,0.11685,0.8231836466948846,chr6:30671039-30675037,3999,chr6:30672539-30673537
ENST00000292513,ENSG00000160951,PTGER1,0.5247841228949001,1.507,0.67672,0.1594500000000001,0.1522636009498652,chr19:14473364-14477362,3999,chr19:14474864-14475862
ENST00000407471,ENSG00000138867,GUCD1,0.5246644601790136,0.669,0.25896,0.0660249999999999,0.4984231409895182,chr22:24553184-24557182,3999,chr22:24554684-24555682
ENST00000456936,ENSG00000134970,TMED7,0.5245812457347416,0.627,0.19927,0.0820999999999999,0.850703355271648,chr5:115624175-115628173,3999,chr5:115625675-115626673
ENST00000375419,ENSG00000204352,C9orf129,0.5245791563718007,1.863,1.1222,,0.6482233502538072,chr9:93344416-93348414,3999,chr9:93345916-93346914
ENST00000263956,ENSG00000119041,GTF3C3,0.5245601079677116,0.558,0.37184,0.0635749999999999,0.8329180938202294,chr2:196797703-196801701,3999,chr2:196799203-196800201
ENST00000315005,ENSG00000161692,DBF4B,0.5245486283795654,1.211,0.82517,0.1133249999999999,0.7823545773211005,chr17:44706684-44710682,3999,chr17:44708184-44709182
ENST00000367576,ENSG00000135521,LTV1,0.5243206858681404,0.866,0.56985,0.0736749999999999,0.8711063225958597,chr6:143841345-143845343,3999,chr6:143842845-143843843
ENST00000452733,ENSG00000105443,CYTH2,0.5242494838498761,0.467,0.22198,0.2224750000000001,0.9093936665509852,chr19:48467033-48471031,3999,chr19:48468533-48469531
ENST00000539111,ENSG00000256525,POLG2,0.5242191613910226,1.04,0.70884,0.170475,0.8653783366825368,chr17:64495039-64499036,3998,chr17:64496539-64497536
ENST00000409406,ENSG00000173933,RBM4,0.5241471092570317,0.221,0.0,0.2251250000000001,1.0,chr11:66636936-66640934,3999,chr11:66638436-66639434
ENST00000391857,ENSG00000142541,RPL13A,0.5241424250795067,0.449,0.14258,0.06985,0.8465452463083393,chr19:49485555-49489553,3999,chr19:49487055-49488053
ENST00000219833,ENSG00000103546,SLC6A2,0.5241134065619303,0.487,0.26992,0.1132750000000001,0.7621866007065031,chr16:55654645-55658643,3999,chr16:55656145-55657143
ENST00000433866,ENSG00000230989,HSBP1,0.5240961697619133,1.563,0.37268,0.1266249999999999,0.8827476642562786,chr16:83805844-83809842,3999,chr16:83807344-83808342
ENST00000369278,ENSG00000014123,UFL1,0.5240923892130753,0.854,0.61129,0.108,0.923138152215098,chr6:96519809-96523807,3999,chr6:96521309-96522307
ENST00000395297,ENSG00000147724,FAM135B,0.5240871077786745,0.233,0.12398,0.1178749999999999,0.9123786258486908,chr8:138494824-138498822,3999,chr8:138496324-138497322
ENST00000409433,ENSG00000141378,PTRH2,0.5240746806419915,1.695,0.91173,0.111125,0.9277926274274476,chr17:59705628-59709626,3999,chr17:59707128-59708126
ENST00000304301,ENSG00000168101,NUDT16L1,0.5239964158645155,1.724,0.93917,0.1864250000000001,0.937082182153993,chr16:4691695-4695693,3999,chr16:4693195-4694193
ENST00000487519,ENSG00000108064,TFAM,0.523992825329007,0.597,0.26109,0.0840749999999999,0.7146683312204685,chr10:58383023-58387021,3999,chr10:58384523-58385521
ENST00000465271,ENSG00000143771,CNIH4,0.5239914019845605,0.982,0.42918,0.1100749999999999,0.9564285714285714,chr1:224354851-224358849,3999,chr1:224356351-224357349
ENST00000301764,ENSG00000167986,DDB1,0.5239855223480676,0.222,0.11793,0.1361500000000001,0.916697175389008,chr11:61331368-61335366,3999,chr11:61332868-61333866
ENST00000180166,ENSG00000078579,FGF20,0.5239828360216957,0.544,0.0,0.4140999999999998,0.9235788983656708,chr8:17000183-17004181,3999,chr8:17001683-17002681
ENST00000590208,ENSG00000141644,MBD1,0.5239661511808925,0.274,0.13012,0.2037500000000001,0.7862671165709779,chr18:50279686-50283684,3999,chr18:50281186-50282184
ENST00000292211,ENSG00000160714,UBE2Q1,0.5239612799246557,0.195,0.041149,0.2373,0.9441170899987116,chr1:154556635-154560633,3999,chr1:154558135-154559133
ENST00000591340,ENSG00000186020,ZNF529,0.5238902122573939,0.875,0.51603,0.0429499999999999,0.1587441926656903,chr19:36571254-36575252,3999,chr19:36572754-36573752
ENST00000297405,ENSG00000164796,CSMD3,0.5238459019971625,0.283,0.22043,0.4615249999999999,0.9121638265499572,chr8:113435101-113439099,3999,chr8:113436601-113437599
ENST00000592502,ENSG00000181896,ZNF101,0.5238411502735284,0.68,0.0,0.101425,0.2264565119978616,chr19:19666855-19670853,3999,chr19:19668355-19669353
ENST00000333141,ENSG00000182308,DCAF4L1,0.5237778516794147,1.365,0.30114,0.3335999999999997,1.0,chr4:41979697-41983695,3999,chr4:41981197-41982195
ENST00000286648,ENSG00000156136,DCK,0.5237740137068996,1.034,0.60934,0.0525,0.8156832383416084,chr4:70991440-70995438,3999,chr4:70992940-70993938
ENST00000261250,ENSG00000047621,C12orf4,0.5236698785085881,0.697,0.4457,0.0559249999999999,0.9193021417016884,chr12:4536473-4540471,3999,chr12:4537973-4538971
ENST00000280557,ENSG00000139726,DENR,0.5236611628119386,0.465,0.097948,0.1336,0.8055587521675757,chr12:122750775-122754773,3999,chr12:122752275-122753273
ENST00000265593,ENSG00000114859,CLCN2,0.5236458844706268,0.785,0.56558,0.1978250000000001,0.8034060550366791,chr3:184359653-184363651,3999,chr3:184361153-184362151
ENST00000366613,ENSG00000168275,COA6,0.5235643211857685,1.422,0.63083,0.0651499999999999,0.4875661375661376,chr1:234371684-234375682,3999,chr1:234373184-234374182
ENST00000550746,ENSG00000121749,TBC1D15,0.5235091410375605,0.428,0.25877,0.0665749999999999,0.9232253550518652,chr12:71837719-71841717,3999,chr12:71839219-71840217
ENST00000261700,ENSG00000087302,C14orf166,0.5234850595675338,0.586,0.25587,0.1160499999999999,0.876381371926117,chr14:51987476-51991474,3999,chr14:51988976-51989974
ENST00000285667,ENSG00000155304,HSPA13,0.5234789765176505,0.687,0.34812,0.12735,0.9235196098604878,chr21:14381189-14385187,3999,chr21:14382689-14383687
ENST00000265651,ENSG00000110429,FBXO3,0.5234574363672054,0.297,0.12982,0.103625,0.9311224675344288,chr11:33772518-33776516,3999,chr11:33774018-33775016
ENST00000374479,ENSG00000179163,FUCA1,0.5234474466942385,0.947,0.62323,0.077525,0.6437544610992149,chr1:23866296-23870294,3999,chr1:23867796-23868794
ENST00000225983,ENSG00000108840,HDAC5,0.5234088523043683,0.115,0.036556,0.23,0.8648541944008163,chr17:44121640-44125638,3999,chr17:44123140-44124138
ENST00000376228,ENSG00000204525,HLA-C,0.5233990147783252,1.028,0.63445,0.0583999999999999,0.1563837901827837,chr6:31270088-31274086,3999,chr6:31271588-31272586
ENST00000593184,ENSG00000160471,COX6B2,0.523396927415965,1.594,0.73054,,0.8626161742266613,chr19:55352713-55356711,3999,chr19:55354213-55355211
