chr,start,end,transcript_id,gene_id,gene_name,cpg_density,loeuf,oe_lof_point_estimate,promoter_phastcons,exonic_phastcons
chr9,117348026,117352025,ENST00000374050,ENSG00000136888,ATP6V1G1,0.5373532277085576,1.269,0.40861,0.0599,0.86480245677422
chr9,103113222,103117221,ENST00000374902,ENSG00000136891,TEX10,0.5335942016096759,0.166,0.064398,0.07957499999999997,0.9468817204301074
chr9,104158897,104162896,ENST00000374865,ENSG00000136897,MRPL50,0.45927453369575405,1.677,0.9332,0.15062500000000004,0.5761006289308176
chr9,130698764,130702763,ENST00000314392,ENSG00000136908,DPM2,0.46203463099138836,0.736,0,0.07845000000000003,0.9152102364846011
chr9,127613755,127617754,ENST00000373574,ENSG00000136918,WDR38,0.3524844973467396,1.658,1.1049,0.074825,0.5078353616826077
chr9,100393858,100397857,ENST00000341170,ENSG00000136925,TSTD2,0.711276779856033,1.216,0.8286,0.061425,0.6789717430074351
chr9,101469480,101473479,ENST00000259455,ENSG00000136928,GABBR2,0.7090574883381074,0.167,0.064574,0.2899749999999999,0.9102830576666456
chr9,100705139,100709138,ENST00000259456,ENSG00000136929,HEMGN,0.10358417428037323,1.186,0.78078,0.142375,0.7299605839378817
chr9,127175719,127179718,ENST00000259457,ENSG00000136930,PSMB7,0.48629233391431625,0.405,0.085337,0.12515,0.7860897277485731
chr9,100682853,100686852,ENST00000375119,ENSG00000136932,C9orf156,0.6181918952910831,1.244,0.78267,0.06204999999999996,0.5054298642533936
chr9,127960882,127964881,ENST00000373538,ENSG00000136933,RABEPK,0.4931371743239911,1.318,0.86823,0.0465,0.8083086882036647
chr9,127701379,127705378,ENST00000373555,ENSG00000136935,GOLGA1,0.6002841632945668,0.546,0.37592,0.17972500000000005,0.7752576788854192
chr9,100457640,100461639,ENST00000375128,ENSG00000136936,XPA,0.489218579670841,0.989,0.56704,0.1221750000000001,0.8447688564476885
chr9,100393908,100397907,ENST00000375147,ENSG00000136937,NCBP1,0.7298358829573718,0.093,0.01969,0.061399999999999996,0.9590813316477034
chr9,100743643,100747642,ENST00000339399,ENSG00000136938,ANP32B,0.8618467183193491,0.329,0.069345,0.2676250000000002,0.9180869764842556
chr9,125484269,125488268,ENST00000259466,ENSG00000136939,OR1L4,0.1441664092266502,1.904,1.3088,0.06657500000000002,0.9252747252747253
chr9,125588911,125592910,ENST00000259467,ENSG00000136940,PDCL,0.571066119259001,0.644,0.24932000000000001,0.10567500000000007,0.7721886343751952
chr9,127622241,127626240,ENST00000348462,ENSG00000136942,RPL35,0.5535870607361707,0.723,0.15236,0.08790000000000002,0.8894366831871756
chr9,129374722,129378721,ENST00000355497,ENSG00000136944,LMX1B,0.8005253447574971,0.406,0.17741,0.27809999999999974,0.809985363751945
chr9,127622409,127626408,ENST00000353214,ENSG00000136950,ARPC5L,0.5502815551024266,0.747,0.15748,0.09012500000000004,0.8522166448914763
chr8,120866251,120870250,ENST00000313655,ENSG00000136982,DSCC1,0.5689630648143758,0.69,0.36721,0.09090000000000005,0.8691334912075723
chr8,124052664,124056663,ENST00000259512,ENSG00000136986,DERL1,0.6141909029048137,0.849,0.48653,0.10097499999999997,0.7941127019362051
chr8,128746330,128750329,ENST00000377970,ENSG00000136997,MYC,0.7608293356771104,0.165,0,0.21539999999999998,0.9610308872712965
chr8,120426546,120430545,ENST00000259526,ENSG00000136999,NOV,0.36098630381459096,0.801,0.40572,0.18255000000000018,0.7767690120581646
chr9,7798068,7802067,ENST00000358227,ENSG00000137038,TMEM261,0.4763380508017401,1.899,1.1918,0.079,0.5766059677785341
chr9,6013619,6017618,ENST00000259569,ENSG00000137040,RANBP6,0.4131989892935249,0.576,0.36226,0.5222500000000002,0.6759398496240601
chr9,37483932,37487931,ENST00000377798,ENSG00000137054,POLR1E,0.34476622625561637,0.868,0.54584,0.09480000000000009,0.7918646079354827
chr9,26945462,26949461,ENST00000397292,ENSG00000137055,PLAA,0.5688615657914599,0.391,0.21682,0.10347500000000003,0.9427300465325218
chr9,34046900,34050899,ENST00000379238,ENSG00000137073,UBAP2,0.5990512377251526,0.502,0.3513,0.14790000000000011,0.909443528399484
chr9,35730393,35734392,ENST00000314888,ENSG00000137076,TLN1,0.4522645934758029,0.121,0.069275,0.17677500000000013,0.8878748304585934
chr9,21164660,21168659,ENST00000380225,ENSG00000137080,IFNA21,0.11550900970275682,NA,NA,0.025174999999999996,0.1570175438596491
chr9,34987638,34991637,ENST00000453597,ENSG00000137094,DNAJB5,0.4168418078345278,0.656,0.28657,0.3704499999999998,0.8697613753963193
chr9,34618478,34622477,ENST00000259632,ENSG00000137100,DCTN3,0.26261214117719756,1.584,0.96769,0.24810000000000004,0.8451622579192096
chr9,37420663,37424662,ENST00000318158,ENSG00000137106,GRHPR,0.37456046476073995,1.231,0.75993,0.05239999999999999,0.7458245380329666
chr9,38390661,38394660,ENST00000377698,ENSG00000137124,ALDH1B1,0.39055192835014624,1.331,0.78548,0.04952500000000002,0.504
chr9,35813019,35817018,ENST00000259667,ENSG00000137133,HINT2,0.5035127884380876,1.699,0.98461,0.15792500000000037,0.952317469194857
chr9,35663285,35667284,ENST00000378387,ENSG00000137135,ARHGEF39,0.35733062853899233,1.367,0.90063,0.17470000000000027,0.796931377098486
chr9,38422445,38426444,ENST00000377694,ENSG00000137142,IGFBPL1,0.5945827933313823,1.655,0.91552,0.12047500000000011,0.358437994021283
chr9,19228433,19232432,ENST00000602925,ENSG00000137145,DENND4C,0.7074781552229297,0.404,0.28293,0.13642500000000002,0.7604984561682825
chr9,19378253,19382252,ENST00000380394,ENSG00000137154,RPS6,0.5824349869718489,0.257,0,0.1845000000000002,0.9526725264998249
chr6,42894938,42898937,ENST00000372836,ENSG00000137161,CNPY3,0.4837335434398219,0.56,0.21671,0.08657500000000001,0.8965985268574879
chr6,41512164,41516163,ENST00000373060,ENSG00000137166,FOXP4,0.677699320114553,0.228,0.088391,0.2778499999999998,0.8994805072979498
chr6,36840801,36844800,ENST00000373699,ENSG00000137168,PPIL1,0.43650294382720645,0.856,0.33134,0.06687500000000002,0.9457318532868731
chr6,43025595,43029594,ENST00000259708,ENSG00000137171,KLC4,0.3862560352505508,0.541,0.33404,0.23424999999999996,0.8928872909251906
chr6,28191053,28195052,ENST00000425468,ENSG00000137185,ZSCAN9,0.4051504051504051,1.287,0.86788,0.06084999999999998,0.3990687927051103
chr6,37135979,37139978,ENST00000373509,ENSG00000137193,PIM1,0.7674276028706408,0.417,0.13247,0.38927499999999976,0.8626248085387274
chr6,37398996,37402995,ENST00000373451,ENSG00000137200,CMTR1,0.48313728059221167,0.278,0.14781,0.12337499999999996,0.9173073966598669
chr6,43264002,43268001,ENST00000372585,ENSG00000137204,SLC22A7,0.17024558794661238,1.06,0.72933,0.160075,0.46104199505363375
chr6,43482729,43486728,ENST00000372422,ENSG00000137207,YIPF3,0.47888784385821265,0.607,0.28864,0.1860499999999999,0.9015847020041189
chr6,10745992,10749991,ENST00000379542,ENSG00000137210,TMEM14B,0.4405623013536052,1.944,1.6086,0.043125,0.7283340473110295
chr6,44092651,44096650,ENST00000259746,ENSG00000137216,TMEM63B,0.5597467456946146,0.173,0.066757,0.19130000000000005,0.9335017880824958
chr6,43443261,43447260,ENST00000372445,ENSG00000137221,TJAP1,0.2723829617972087,0.878,0.53034,0.17037500000000017,0.8366810587903125
chr6,54171253,54175252,ENST00000259782,ENSG00000137251,TINAG,0.18621757195563365,1.392,1.0502,0.13760000000000008,0.8486904658540623
chr6,55037050,55041049,ENST00000370862,ENSG00000137252,HCRTR2,0.3745653595896306,0.644,0.35679,0.1415999999999999,0.942810030689191
chr6,24644384,24648383,ENST00000378214,ENSG00000137261,KIAA0319,0.5541701302299806,0.978,0.73789,0.054299999999999946,0.6359004980460083
chr6,3155761,3159760,ENST00000333628,ENSG00000137267,TUBB2A,0.5846463004668753,0.362,0.076262,0.11607500000000001,0.7668617632418421
chr6,53657778,53661777,ENST00000370888,ENSG00000137269,LRRC1,0.6911782059711054,0.346,0.16464,0.19382499999999994,0.9056850457789682
chr6,3116926,3120925,ENST00000380379,ENSG00000137274,BPHL,0.6323593056605128,1.36,0.82258,0.0198,0.778026683888706
chr6,3066658,3070657,ENST00000259808,ENSG00000137275,RIPK1,0.7008473118099067,0.51,0.28265,0.023974999999999996,0.5678441717819124
chr6,33677505,33681504,ENST00000607484,ENSG00000137288,UQCC2,0.5176629991368532,1.022,0.44666,0.09092500000000003,0.9395582475267513
chr6,34202650,34206649,ENST00000447654,ENSG00000137309,HMGA1,0.7750982826728674,0.516,0,0.361325,0.8551031374016124
chr6,31124319,31128318,ENST00000376257,ENSG00000137310,TCF19,0.4469121271823214,1.196,0.60636,0.19002499999999994,0.6249834824247965
chr6,30708511,30712510,ENST00000376389,ENSG00000137312,FLOT1,0.5518201575658789,0.894,0.59595,0.2537249999999999,0.8803600131447629
chr6,30710332,30714331,ENST00000259874,ENSG00000137331,IER3,0.6376057902575828,0.936,0,0.16475000000000015,0.5397066821457335
chr6,30683667,30687666,ENST00000376406,ENSG00000137337,MDC1,0.6280174274836127,0.544,0.38935,0.09575000000000003,0.428306050518092
chr6,28247314,28251313,ENST00000405948,ENSG00000137338,PGBD1,0.42296771064496935,0.884,0.60858,0.0862,0.6127760270967471
chr6,30592663,30596662,ENST00000330083,ENSG00000137343,ATAT1,0.2845850106382876,0.836,0.55074,0.22634999999999994,0.8198964259694245
chr6,18153306,18157305,ENST00000309983,ENSG00000137364,TPMT,0.6513153609767361,1.111,0.65473,0.09630000000000004,0.7749832860646358
chr6,35763089,35767088,ENST00000259938,ENSG00000137392,CLPS,0.18707753128254,1.568,0.53842,0.061199999999999984,0.6871338681161235
chr6,30657198,30661197,ENST00000259953,ENSG00000137404,NRM,0.40349154685209343,0.989,0.43244,0.11805,0.6761735521975851
chr6,36952075,36956074,ENST00000373616,ENSG00000137409,MTCH1,0.5982274741506647,0.444,0.19386,0.11357500000000004,0.9344789162375026
chr6,30880108,30884107,ENST00000541562,ENSG00000137411,VARS2,0.4470106165021419,0.694,0.52936,0.262525,0.7308045902067948
chr6,42016262,42020261,ENST00000372977,ENSG00000137413,TAF8,0.6576892089643039,1.525,1.0195,0.13665000000000002,0.8909350839736642
chr6,17598586,17602585,ENST00000259963,ENSG00000137414,FAM8A1,0.664612952767574,0.631,0.30023,0.14785000000000012,0.9797231354848954
chr4,15962860,15966859,ENST00000259989,ENSG00000137441,FGFBP2,0.25324116499520344,1.912,1.2961,0.113375,0.6310526315789474
chr4,15002298,15006297,ENST00000538197,ENSG00000137449,CPEB2,0.8989362587604668,0.571,0.3525,0.38134999999999997,0.9601065259984349
chr4,140199493,140203492,ENST00000398955,ENSG00000137463,MGARP,0.6330152085369263,1.886,1.2313,0.03262499999999999,0.8542841672866491
chr4,147865035,147869034,ENST00000325106,ENSG00000137473,TTC29,0.3264258307952342,0.976,0.63396,0.11455000000000007,0.6998783599617211
chr11,72851307,72855306,ENST00000409418,ENSG00000137478,FCHSD2,0.7147376561291683,0.366,0.21578,0.2675750000000002,0.920101239896653
chr11,76089987,76093986,ENST00000260045,ENSG00000137492,PRKRIR,0.6783001085280174,0.335,0.14648,0.2576249999999999,0.6668954628326427
chr11,82903551,82907550,ENST00000393392,ENSG00000137494,ANKRD42,0.5761460378588594,1.273,0.8489,0.09215,0.8613693193208278
chr11,71789734,71793733,ENST00000393695,ENSG00000137497,NUMA1,0.5677995914311635,0.201,0.12872,0.0961500000000001,0.9154262648378494
chr11,82995451,82999450,ENST00000529689,ENSG00000137500,CCDC90B,0.5415965492562719,1.1,0.63068,0.0866,0.918681767495805
chr11,82780909,82784908,ENST00000533486,ENSG00000137502,RAB30,0.442092886537331,0.369,0.077688,0.3370249999999998,0.9308083564738329
chr11,85374147,85378146,ENST00000527447,ENSG00000137504,CREBZF,0.715345959189513,0.846,0.32732,0.42915000000000003,0.9329268292682927
chr11,82609473,82613472,ENST00000393399,ENSG00000137509,PRCP,0.4958427815570673,1.176,0.8095,0.04534999999999998,0.723054785508051
chr11,78283910,78287909,ENST00000281038,ENSG00000137513,NARS2,0.5005818619064945,0.855,0.56317,0.07355000000000003,0.9146771347669529
chr11,71637747,71641746,ENST00000361756,ENSG00000137522,RNF121,0.4334206741661577,0.509,0.2422,0.11997500000000005,0.9308087843763834
chr8,55045770,55049769,ENST00000260102,ENSG00000137547,MRPL15,0.5703251668201113,1.39,0.8212,0.08755000000000007,0.8458881549358288
chr8,63996613,64000612,ENST00000260116,ENSG00000137561,TTPA,0.538414031341126,1.086,0.55031,0.0594,0.6911183619117678
chr8,63949731,63953730,ENST00000260118,ENSG00000137563,GGH,0.6903667384328926,0.504,0.19491,0.05067499999999998,0.6679003688433933
chr8,56683701,56687700,ENST00000260129,ENSG00000137574,TGS1,0.6381810356342481,0.898,0.63881,0.05379999999999998,0.7885118793723854
chr8,59463728,59467727,ENST00000260130,ENSG00000137575,SDCBP,0.6598143925479786,1.08,0.57518,0.056024999999999964,0.760251269364723
chr4,170531781,170535780,ENST00000507142,ENSG00000137601,NEK1,0.5499183992052792,0.86,0.67912,0.08522500000000012,0.8076287115882194
chr4,169237959,169241958,ENST00000393743,ENSG00000137628,DDX60,0.34905754462950034,0.579,0.44618,0.01725,0.6236756201329628
chr11,117945804,117949803,ENST00000437212,ENSG00000137648,TMPRSS4,0.20336806051091766,1.055,0.69434,0.048474999999999976,0.6030635560856057
chr11,116641705,116645704,ENST00000260210,ENSG00000137656,BUD13,0.5299001944503322,0.766,0.49028,0.057825,0.7020297534417136
chr11,101452660,101456659,ENST00000344327,ENSG00000137672,TRPC6,0.6195333343941781,0.658,0.44364,0.09755000000000003,0.866104120532597
chr11,102399485,102403484,ENST00000260227,ENSG00000137673,MMP7,0.18025784709432188,1.526,0.98004,0.046749999999999965,0.3711806236191224
chr11,102494064,102498063,ENST00000260228,ENSG00000137674,MMP20,0.18615618503924794,1.384,0.96138,0.08397500000000008,0.6918891659189782
chr11,102574538,102578537,ENST00000260229,ENSG00000137675,MMP27,0.1875590164146477,1.669,1.2295,0.09027500000000001,0.6346036180501933
chr11,101916174,101920173,ENST00000434758,ENSG00000137691,C11orf70,0.5256069117308892,1.174,0.70955,0.06319999999999998,0.913857657877591
chr11,102960945,102964944,ENST00000260247,ENSG00000137692,DCUN1D5,0.5363368195226602,0.193,0,0.08339999999999997,0.9588544904287787
chr11,120007162,120011161,ENST00000341846,ENSG00000137699,TRIM29,0.3205164495487076,0.926,0.59235,0.22742500000000004,0.8611237332792666
chr11,118899617,118903616,ENST00000357590,ENSG00000137700,SLC37A4,0.48531784446595677,0.888,0.53629,0.13365000000000002,0.8223685042398704
chr11,111381080,111385079,ENST00000356018,ENSG00000137707,BTG4,0.5290095618478304,0.789,0.30537,0.16820000000000015,0.4890884719242982
chr11,110165438,110169437,ENST00000405097,ENSG00000137710,RDX,0.748213535098781,0.324,0.17228,0.18767500000000012,0.9525763818290269
chr11,111635107,111639106,ENST00000311129,ENSG00000137713,PPP2R1B,0.5922124068499235,1.066,0.77327,0.19245000000000007,0.9351856466317527
chr11,110298607,110302606,ENST00000260270,ENSG00000137714,FDX1,0.6233954412102296,1.405,0.46044,0.05599999999999997,0.7469236246279723
chr11,111747948,111751947,ENST00000260276,ENSG00000137720,C11orf1,0.48620177373610046,1.834,1.2323,0.1187000000000001,0.7385063644251149
chr11,102824464,102828463,ENST00000260302,ENSG00000137745,MMP13,0.26597352354470166,1.532,1.0982,0.19285000000000016,0.7761441451074546
chr11,107434473,107438472,ENST00000428149,ENSG00000137760,ALKBH8,0.3459609064175748,0.656,0.38661,0.05362499999999995,0.8087928441285014
chr15,67833047,67837046,ENST00000178640,ENSG00000137764,MAP2K5,0.6536407375384221,0.471,0.27796,0.18290000000000012,0.9412522407612113
chr15,45924938,45928937,ENST00000260324,ENSG00000137767,SQRDL,0.5195070818632714,1.214,0.80929,0.038325,0.8602310594564763
chr15,44717432,44721431,ENST00000260327,ENSG00000137770,CTDSPL2,0.6408602606557744,0.172,0.03629,0.27945000000000003,0.9574535911616876
chr15,59223853,59227852,ENST00000380516,ENSG00000137776,SLTM,0.7507391468512012,0.275,0.16606,0.28379999999999983,0.9321608080664989
chr15,42064722,42068721,ENST00000456763,ENSG00000137802,MAPKBP1,0.4543787100646969,0.429,0.30315,0.1904500000000002,0.8343057694159196
chr15,41692643,41696642,ENST00000260361,ENSG00000137806,NDUFAF1,0.6612526605087513,0.901,0.45641,0.048425,0.7880265538945711
chr15,68722493,68726492,ENST00000315757,ENSG00000137809,ITGA11,0.4702645311009886,0.558,0.39379,0.06724999999999995,0.8066488213902894
chr15,42839008,42843007,ENST00000260372,ENSG00000137814,HAUS2,0.547289775424616,1.509,0.872,0.21417499999999998,0.8409808300814754
chr15,41707302,41711301,ENST00000389629,ENSG00000137815,RTF1,0.6177441687080626,0.08,0,0.17730000000000007,0.9454911085304378
chr15,72562963,72566962,ENST00000569795,ENSG00000137817,PARP6,0.5096582256208426,0.189,0.073305,0.13845000000000013,0.9223096266943358
chr15,69743123,69747122,ENST00000260379,ENSG00000137818,RPLP1,0.675266762223284,0.985,0.20836,0.10022500000000005,0.8921639451868373
chr15,43661313,43665312,ENST00000564079,ENSG00000137822,TUBGCP4,0.5266765547608075,0.708,0.49199,0.1894000000000001,0.9384040047561016
chr15,41046050,41050049,ENST00000260385,ENSG00000137824,RMDN3,0.5429428220082412,0.723,0.44624,0.08355000000000001,0.7981398258575287
chr15,71053933,71057932,ENST00000322954,ENSG00000137831,UACA,0.7142678413415496,0.941,0.74502,0.09015000000000004,0.8787938425862875
chr15,66992566,66996565,ENST00000288840,ENSG00000137834,SMAD6,0.8917189899385165,1.976,2.0042,0.4902750000000001,0.9570867685610468
chr15,43423722,43427721,ENST00000260403,ENSG00000137842,TMEM62,0.5759545924830959,1.047,0.72712,0.24672500000000003,0.8883701545917926
chr15,40529621,40533620,ENST00000560346,ENSG00000137843,PAK6,0.2913806535514701,0.723,0.44644,0.21522500000000014,0.8437458264840585
chr15,59040178,59044177,ENST00000260408,ENSG00000137845,ADAM10,0.7707273050792306,0.114,0.024131,0.1892999999999999,0.887651287116421
chr15,45420131,45424130,ENST00000321429,ENSG00000137857,DUOX1,0.4060841146391699,0.919,0.73821,0.040350000000000004,0.8071421524066672
chr15,74493200,74497199,ENST00000563965,ENSG00000137868,STRA6,0.20562845586270873,0.873,0.61112,0.12647500000000003,0.6226380957402551
chr15,52402973,52406972,ENST00000260442,ENSG00000137875,BCL2L10,0.5085557018068685,1.743,0.78502,0.041749999999999995,0.28146728610143246
chr15,55487266,55491265,ENST00000260443,ENSG00000137876,RSL24D1,0.5984645110544945,0.455,0.095891,0.047099999999999975,0.9697475685753623
chr15,42184276,42188275,ENST00000320955,ENSG00000137877,SPTBN5,0.26455026455026454,1.021,0.90044,0.08665000000000003,0.498422736365017
chr15,41054218,41058217,ENST00000260447,ENSG00000137880,GCHFR,0.5586765573109035,1.703,0.636,0.061025,0.9079161189388346
chr1,94310707,94314706,ENST00000370244,ENSG00000137936,BCAR3,0.8560139886952652,0.396,0.21941,0.121925,0.7853510895883777
chr1,93911688,93915687,ENST00000271234,ENSG00000137942,FNBP1L,0.6935076373919291,0.342,0.17334,0.19114999999999996,0.9842993991647628
chr1,89456605,89460604,ENST00000260508,ENSG00000137944,CCBL2,0.6474671086708795,1.282,0.90525,0.0166,0.9024650545039284
chr1,89355302,89359301,ENST00000370500,ENSG00000137947,GTF2B,0.5506792508846782,0.949,0.54404,0.11309999999999996,0.9688748685594111
chr1,92412928,92416927,ENST00000362005,ENSG00000137948,BRDT,0.44497897894115995,0.663,0.46461,0.048975,0.6361814345991561
chr1,76249886,76253885,ENST00000319942,ENSG00000137955,RABGGTB,0.43518906547177716,0.622,0.31512,0.11612500000000003,0.9435106433307839
chr1,84862215,84866214,ENST00000370665,ENSG00000137976,DNASE2B,0.17975863318072008,1.652,1.1642,0.100375,0.6044198895027625
